Company Name,Job Title,Location,job_category,salary_in_inr
Symphony Teleca,Data Scientist,Bangalore,Data Scientist,852479.0
Artigiani,Data Scientist,Bangalore,Data Scientist,716258.0
PSG College of Technology,Data Scientist,Bangalore,Data Scientist,1238138.0
Opia Labs,Data Scientist,Bangalore,Data Scientist,2106848.0
Midcoast Regional Redevelopment Authority,Data Scientist,Bangalore,Data Scientist,619069.0
Datamatics Global Services,Data Scientist,Bangalore,Data Scientist,337422.0
Customer Centria,Data Scientist,Bangalore,Data Scientist,444272.0
Raju Tech,Data Scientist,Bangalore,Data Scientist,600000.0
Adecco,Data Scientist,Bangalore,Data Scientist,1349689.0
Rplus Analytics,Data Scientist,Bangalore,Data Scientist,3808049.0
ExperienceFlow,Data Scientist,Bangalore,Data Scientist,711000.0
Kubric,Data Scientist,Bangalore,Data Scientist,1832052.0
Praktice Ai,Data Scientist,Bangalore,Data Scientist,390096.0
BitLogic Software,Data Scientist,Bangalore,Data Scientist,400000.0
Yottaasys,Data Scientist,Bangalore,Data Scientist,1472145.0
Nxtra Data,Data Scientist,Bangalore,Data Scientist,241176.0
Instamojo,Data Scientist,Bangalore,Data Scientist,3808049.0
TheMathCompany,Data Scientist,Bangalore,Data Scientist,1444788.0
IQLECT,Data Scientist,Bangalore,Data Scientist,133284.0
The Teaching Company,Data Scientist,Bangalore,Data Scientist,243360.0
qwerty12,Data Scientist,Bangalore,Data Scientist,1220411.0
Institute of Engineering & Management,Data Scientist,Bangalore,Data Scientist,1708322.0
National Centre for Biological Sciences,Data Scientist,Bangalore,Data Scientist,425761.0
Vsoft,Data Scientist,Bangalore,Data Scientist,464302.0
Symbiosis Institute of Computer Studies and Research,Data Scientist,Bangalore,Data Scientist,500000.0
TheMathCompany,Data Scientist,Bangalore,Data Scientist,578857.0
Alackrity Consols,Data Scientist,Bangalore,Data Scientist,404424.0
Neudesic,Data Scientist,Bangalore,Data Scientist,991803.0
Ravid & Associates,Data Scientist,Bangalore,Data Scientist,900000.0
Flip Robo,Data Scientist,Bangalore,Data Scientist,245580.0
DONE by NONE,Data Scientist,Bangalore,Data Scientist,619068.0
KPMG,Data Scientist,Bangalore,Data Scientist,230952.0
SPS Commerce,Data Scientist,Bangalore,Data Scientist,360000.0
Mad Street Den Systems,Data Scientist,Bangalore,Data Scientist,672260.0
CENTURYLINK,Data Scientist,Bangalore,Data Scientist,1399929.0
Educational Initiatives,Data Scientist,Bangalore,Data Scientist,1307815.0
RS Software,Data Scientist,Bangalore,Data Scientist,621103.0
Happiest Minds Technologies,Data Scientist,Bangalore,Data Scientist,782543.0
Hdfc,Data Scientist,Bangalore,Data Scientist,497748.0
HDFC Standard Life,Data Scientist,Bangalore,Data Scientist,829587.0
Fresher,Data Scientist,Bangalore,Data Scientist,600000.0
AgEye Technologies,Data Scientist,Bangalore,Data Scientist,518492.0
Ivanti,Data Scientist,Bangalore,Data Scientist,1284643.0
Digital Trainee,Data Scientist,Bangalore,Data Scientist,2034018.0
Datafoundry,Data Scientist,Bangalore,Data Scientist,1158483.0
Enterprise Bot,Data Scientist,Bangalore,Data Scientist,1306364.0
Navriti Technologies,Data Scientist,Bangalore,Data Scientist,261756.0
ABCDEF,Data Scientist,Bangalore,Data Scientist,455555.0
Artefact,Data Scientist,Bangalore,Data Scientist,1031782.0
Altisource,Data Scientist,Bangalore,Data Scientist,1321256.0
XYX (UK),Data Scientist,Bangalore,Data Scientist,800000.0
Atlassian,Data Scientist,Bangalore,Data Scientist,2200000.0
SunEdison,Data Scientist,Bangalore,Data Scientist,1637162.0
Fellowship.AI,Data Scientist,Bangalore,Data Scientist,3115175.0
Sonasoft,Data Scientist,Bangalore,Data Scientist,1348080.0
Manthan Studio,Data Scientist,Bangalore,Data Scientist,1051532.0
INEOS,Data Scientist,Bangalore,Data Scientist,400000.0
Trell,Data Scientist,Bangalore,Data Scientist,1926960.0
Equifax,Data Scientist,Bangalore,Data Scientist,1031782.0
Maybank,Data Scientist,Bangalore,Data Scientist,1490281.0
[24]7.ai,Data Scientist,Bangalore,Data Scientist,1027716.0
Data Sutram,Data Scientist,Bangalore,Data Scientist,588795.0
Tableau Software,Data Scientist,Bangalore,Data Scientist,1070536.0
Abbott,Data Scientist,Bangalore,Data Scientist,1124740.0
Innoviti,Data Scientist,Bangalore,Data Scientist,269940.0
QUILT.AI,Data Scientist,Bangalore,Data Scientist,1381355.0
Firstsource Solutions,Data Scientist,Bangalore,Data Scientist,1534839.0
dhiOmics Analytics Solutions,Data Scientist,Bangalore,Data Scientist,328796.0
Genpact,Data Scientist,Bangalore,Data Scientist,746628.0
Crediwatch,Data Scientist,Bangalore,Data Scientist,100326.0
Inspirisys Solutions Limited,Data Scientist,Bangalore,Data Scientist,519365.0
Maybank,Data Scientist,Bangalore,Data Scientist,679272.0
Infosys,Data Scientist,Bangalore,Data Scientist,200979.0
Saman Mohit,Data Scientist,Bangalore,Data Scientist,619068.0
KibbCom,Data Scientist,Bangalore,Data Scientist,420000.0
Proven Consult,Data Scientist,Bangalore,Data Scientist,772648.0
Fragma Data Systems,Data Scientist,Bangalore,Data Scientist,501630.0
Bounce,Data Scientist,Bangalore,Data Scientist,393696.0
360DigiTMG,Data Scientist,Bangalore,Data Scientist,359620.0
Litmus World,Data Scientist,Bangalore,Data Scientist,1238390.0
GyanSys,Data Scientist,Bangalore,Data Scientist,1825160.0
Goldman Sachs,Data Scientist,Bangalore,Data Scientist,3500000.0
Boston Consulting Group,Data Scientist,Bangalore,Data Scientist,872604.0
NaviRisk Consulting,Data Scientist,Bangalore,Data Scientist,580150.0
GoodWorkLabs Services,Data Scientist,Bangalore,Data Scientist,1124063.0
Tech Systems,Data Scientist,Bangalore,Data Scientist,975232.0
LendingKart,Data Scientist,Bangalore,Data Scientist,1150000.0
BioXcel Corporation,Data Scientist,Bangalore,Data Scientist,727111.0
SellerApp,Data Scientist,Bangalore,Data Scientist,511613.0
SAP,Data Scientist,Bangalore,Data Scientist,1200000.0
K-Arogia Advisory Services,Data Scientist,Bangalore,Data Scientist,313464.0
Group IMD,Data Scientist,Bangalore,Data Scientist,1221368.0
AAP,Data Scientist,Bangalore,Data Scientist,321161.0
Lumen,Data Scientist,Bangalore,Data Scientist,2903556.0
Autodesk,Data Scientist,Bangalore,Data Scientist,1868000.0
St. John’s Research Institute,Data Scientist,Bangalore,Data Scientist,600000.0
Sravathi Advance Process Technologies,Data Scientist,Bangalore,Data Scientist,365016.0
Shssns,Data Scientist,Bangalore,Data Scientist,502448.0
CSS Corporation,Data Scientist,Bangalore,Data Scientist,1709915.0
Pegasystems,Data Scientist,Bangalore,Data Scientist,1198038.0
Flutura,Data Scientist,Bangalore,Data Scientist,1103782.0
Tata Elxsi,Data Scientist,Bangalore,Data Scientist,950636.0
Gainsight,Data Scientist,Bangalore,Data Scientist,1300000.0
Credit Saison India,Data Scientist,Bangalore,Data Scientist,2332149.0
Sourav Besra,Data Scientist,Bangalore,Data Scientist,120000.0
HDFC ERGO Health Insurance,Data Scientist,Bangalore,Data Scientist,500000.0
Voice Data Solutions,Data Scientist,Bangalore,Data Scientist,2046452.0
AXA GO Business Operations,Data Scientist,Bangalore,Data Scientist,1477340.0
CSC,Data Scientist,Bangalore,Data Scientist,1043598.0
Ugam,Data Scientist,Bangalore,Data Scientist,2141072.0
BigHaat,Data Scientist,Bangalore,Data Scientist,180588.0
SKF,Data Scientist,Bangalore,Data Scientist,829587.0
Rubixe,Data Scientist,Bangalore,Data Scientist,420000.0
Silicon Valley Bank,Data Scientist,Bangalore,Data Scientist,226047.0
NNT Corp.,Data Scientist,Bangalore,Data Scientist,1700000.0
Congregation Brit Shalom,Data Scientist,Bangalore,Data Scientist,619069.0
Prometheus Group,Data Scientist,Bangalore,Data Scientist,2000000.0
Aashish sharma,Data Scientist,Bangalore,Data Scientist,1225579.0
LinkedIn,Data Scientist,Bangalore,Data Scientist,659544.0
Datalicious,Data Scientist,Bangalore,Data Scientist,1621204.0
Quinbay,Data Scientist,Bangalore,Data Scientist,304193.0
Bajaj Finance,Data Scientist,Bangalore,Data Scientist,1637162.0
VINAYA KUMAR,Data Scientist,Bangalore,Data Scientist,800000.0
Real Time Signals,Data Scientist,Bangalore,Data Scientist,344648.0
Zealeers Technologies,Data Scientist,Bangalore,Data Scientist,963482.0
Alliance Data,Data Scientist,Bangalore,Data Scientist,423672.0
Lava International,Data Scientist,Bangalore,Data Scientist,641727.0
Impact Analytics,Data Scientist,Bangalore,Data Scientist,307944.0
NetApp,Data Scientist,Bangalore,Data Scientist,1000000.0
Anheuser-Busch InBev,Data Scientist,Bangalore,Data Scientist,1124740.0
Siemens,Data Scientist,Bangalore,Data Scientist,495252.0
Microland,Data Scientist,Bangalore,Data Scientist,3070054.0
Rubixe,Data Scientist,Bangalore,Data Scientist,371436.0
Piramal Enterprises,Data Scientist,Bangalore,Data Scientist,1430000.0
Synopsys,Data Scientist,Bangalore,Data Scientist,382412.0
Kukun enterprise,Data Scientist,Bangalore,Data Scientist,1558095.0
Sahaj Software Solutions,Data Scientist,Bangalore,Data Scientist,904403.0
AnalytixLabs,Data Scientist,Bangalore,Data Scientist,516972.0
SM NetServ Technologies,Data Scientist,Bangalore,Data Scientist,600000.0
Colt Technology Services,Data Scientist,Bangalore,Data Scientist,1000000.0
Walmart Global Tech,Data Scientist,Bangalore,Data Scientist,674844.0
Global Talent Pool,Data Scientist,Bangalore,Data Scientist,1980492.0
R.S. Agarwal & Associates,Data Scientist,Bangalore,Data Scientist,674844.0
Digité,Data Scientist,Bangalore,Data Scientist,248880.0
HWI,Data Scientist,Bangalore,Data Scientist,1687111.0
Corvi LED Light,Data Scientist,Bangalore,Data Scientist,622188.0
Naveen Engineering,Data Scientist,Bangalore,Data Scientist,123816.0
NCBS,Data Scientist,Bangalore,Data Scientist,425761.0
Rubicon Red,Data Scientist,Bangalore,Data Scientist,561000.0
Arjun Kappor,Data Scientist,Bangalore,Data Scientist,675000.0
Brisk Technologies,Data Scientist,Bangalore,Data Scientist,802609.0
Eat Local Eat Natural,Data Scientist,Bangalore,Data Scientist,321156.0
Nityo Infotech,Data Scientist,Bangalore,Data Scientist,401958.0
Analysts,Data Scientist,Bangalore,Data Scientist,830984.0
Attra,Data Scientist,Bangalore,Data Scientist,2700000.0
Zopper,Data Scientist,Bangalore,Data Scientist,2360899.0
Innodatatics,Data Scientist,Bangalore,Data Scientist,845000.0
myGate,Data Scientist,Bangalore,Data Scientist,1343505.0
Jaitra,Data Scientist,Bangalore,Data Scientist,1517028.0
SLK Group,Data Scientist,Bangalore,Data Scientist,259682.0
CAP FORCE,Data Scientist,Bangalore,Data Scientist,224364.0
Darashaw Consultants,Data Scientist,Bangalore,Data Scientist,208977.0
Tapzo,Data Scientist,Bangalore,Data Scientist,314760.0
Synopsys,Data Scientist,Bangalore,Data Scientist,360000.0
Kapil IT Solutions,Data Scientist,Bangalore,Data Scientist,206356.0
LatentView Analytics,Data Scientist,Bangalore,Data Scientist,462369.0
Ocwen Financial,Data Scientist,Bangalore,Data Scientist,1221368.0
K & K Technical Group,Data Scientist,Bangalore,Data Scientist,212940.0
Cornerstone OnDemand,Data Scientist,Bangalore,Data Scientist,1883009.0
American Language Communication Center,Data Scientist,Bangalore,Data Scientist,1013978.0
TerraBlue XT,Data Scientist,Bangalore,Data Scientist,421370.0
Kabbage,Data Scientist,Bangalore,Data Scientist,404907.0
GetMyUni,Data Scientist,Bangalore,Data Scientist,856429.0
Nones,Data Scientist,Bangalore,Data Scientist,100000.0
EMPLOYERS,Data Scientist,Bangalore,Data Scientist,1238138.0
Pluto7,Data Scientist,Bangalore,Data Scientist,590820.0
shruti pateriya,Data Scientist,Bangalore,Data Scientist,622188.0
Infinite Computer Solutions,Data Scientist,Bangalore,Data Scientist,1673063.0
TVM Infotech,Data Scientist,Bangalore,Data Scientist,247008.0
Impact Analytics,Data Scientist,Bangalore,Data Scientist,850169.0
Crytonix Solutions,Data Scientist,Bangalore,Data Scientist,500000.0
Motorola Solutions,Data Scientist,Bangalore,Data Scientist,1451778.0
TCS e-Serve International,Data Scientist,Bangalore,Data Scientist,1163669.0
Admit.me,Data Scientist,Bangalore,Data Scientist,1973587.0
Envestnet,Data Scientist,Bangalore,Data Scientist,1566004.0
ExcelR,Data Scientist,Bangalore,Data Scientist,370468.0
Digité,Data Scientist,Bangalore,Data Scientist,811180.0
REACH Technologies,Data Scientist,Bangalore,Data Scientist,134964.0
Enquero,Data Scientist,Bangalore,Data Scientist,1029200.0
KPMG,Data Scientist,Bangalore,Data Scientist,1622364.0
CrowdANALYTIX,Data Scientist,Bangalore,Data Scientist,750000.0
The Alacer Group,Data Scientist,Bangalore,Data Scientist,1558095.0
Yodlee,Data Scientist,Bangalore,Data Scientist,472392.0
The General,Data Scientist,Bangalore,Data Scientist,1000000.0
Cerulean Information Technology,Data Scientist,Bangalore,Data Scientist,1027486.0
Srijan Technologies,Data Scientist,Bangalore,Data Scientist,1029200.0
Rajat Minerals,Data Scientist,Bangalore,Data Scientist,371441.0
Sanjay Ghodawat Group of Institutions,Data Scientist,Bangalore,Data Scientist,550000.0
TeamLease Staffing Solutions,Data Scientist,Bangalore,Data Scientist,506989.0
Jarvis Technology & Strategy Consulting,Data Scientist,Bangalore,Data Scientist,1253863.0
TELiBrahma,Data Scientist,Bangalore,Data Scientist,642324.0
IDK,Data Scientist,Bangalore,Data Scientist,602937.0
HTC Global Services,Data Scientist,Bangalore,Data Scientist,800000.0
BizViz Technologies,Data Scientist,Bangalore,Data Scientist,341748.0
CoffeeBeans Consulting,Data Scientist,Bangalore,Data Scientist,668498.0
Neewee,Data Scientist,Bangalore,Data Scientist,185256.0
Aegis,Data Scientist,Bangalore,Data Scientist,360220.0
RDA Labs,Data Scientist,Bangalore,Data Scientist,1994432.0
iNurture Education Solutions,Data Scientist,Bangalore,Data Scientist,182520.0
IBM,Data Scientist,Bangalore,Data Scientist,1203913.0
GE,Data Scientist,Bangalore,Data Scientist,488541.0
Nagendran & Co,Data Scientist,Bangalore,Data Scientist,601957.0
Avian Acquisition,Data Scientist,Bangalore,Data Scientist,1391697.0
NIT Jalandhar,Data Scientist,Bangalore,Data Scientist,480000.0
Indecomm Global Services,Data Scientist,Bangalore,Data Scientist,1498750.0
Scalein,Data Scientist,Bangalore,Data Scientist,1498750.0
DBS Bank,Data Scientist,Bangalore,Data Scientist,1558095.0
Wells Fargo,Data Scientist,Bangalore,Data Scientist,1832052.0
Fiverr Inc.,Data Scientist,Bangalore,Data Scientist,365028.0
BuddhiMed Technologies,Data Scientist,Bangalore,Data Scientist,1298412.0
Wizely,Data Scientist,Bangalore,Data Scientist,2455743.0
Nestaway Technologies,Data Scientist,Bangalore,Data Scientist,1708740.0
Mate Labs,Data Scientist,Bangalore,Data Scientist,202452.0
Sprinklr,Data Scientist,Bangalore,Data Scientist,385392.0
Niama-Riesser,Data Scientist,Bangalore,Data Scientist,251393.0
Edyoo Technologies,Data Scientist,Bangalore,Data Scientist,400000.0
CareerNet Consulting,Data Scientist,Bangalore,Data Scientist,2376590.0
OTO Capital,Data Scientist,Bangalore,Data Scientist,1746726.0
OkCredit,Data Scientist,Bangalore,Data Scientist,301469.0
Rapido,Data Scientist,Bangalore,Data Scientist,2700000.0
Ninestars Information Technologies,Data Scientist,Bangalore,Data Scientist,325000.0
ORMAE,Data Scientist,Bangalore,Data Scientist,899256.0
Amar Singh Chawal Wala,Data Scientist,Bangalore,Data Scientist,1693803.0
D2K Technologies India,Data Scientist,Bangalore,Data Scientist,218388.0
W.O. Insurance Brokers,Data Scientist,Bangalore,Data Scientist,351141.0
Indian Institute of Science,Data Scientist,Bangalore,Data Scientist,1849475.0
Apra Labs,Data Scientist,Bangalore,Data Scientist,1298760.0
Clairvolex,Data Scientist,Bangalore,Data Scientist,1600000.0
Amazon,Data Scientist,Bangalore,Data Scientist,999998.0
EagleView,Data Scientist,Bangalore,Data Scientist,451008.0
Samsung India Electronics,Data Scientist,Bangalore,Data Scientist,161554.0
Syhg,Data Scientist,Bangalore,Data Scientist,600000.0
NIIT,Data Scientist,Bangalore,Data Scientist,700000.0
Navigare,Data Scientist,Bangalore,Data Scientist,1003261.0
Insight Data Science,Data Scientist,Bangalore,Data Scientist,300000.0
Self,Data Scientist,Bangalore,Data Scientist,846233.0
Datalogic,Data Scientist,Bangalore,Data Scientist,200000.0
XYZ,Data Scientist,Bangalore,Data Scientist,300000.0
GlobalData,Data Scientist,Bangalore,Data Scientist,365028.0
KhataBook,Data Scientist,Bangalore,Data Scientist,2433547.0
Invendis Technologies India,Data Scientist,Bangalore,Data Scientist,1507343.0
Johnson Controls,Data Scientist,Bangalore,Data Scientist,1238138.0
Toyota North America,Data Scientist,Bangalore,Data Scientist,912580.0
Yotta Systems,Data Scientist,Bangalore,Data Scientist,461916.0
AIndra Labs,Data Scientist,Bangalore,Data Scientist,304188.0
Neha Bhakat,Data Scientist,Bangalore,Data Scientist,700011.0
IDC (International Data Corporation),Data Scientist,Bangalore,Data Scientist,452203.0
& Other Stories,Data Scientist,Bangalore,Data Scientist,722247.0
Play Games24x7,Data Scientist,Bangalore,Data Scientist,2000000.0
Sportz Village Schools,Data Scientist,Bangalore,Data Scientist,371748.0
CoRover,Data Scientist,Bangalore,Data Scientist,133704.0
Fresherworld.com,Data Scientist,Bangalore,Data Scientist,730802.0
Abhinav Immigration Services Pvt. Ltd.,Data Scientist,Bangalore,Data Scientist,1324539.0
Tekion,Data Scientist,Bangalore,Data Scientist,1983605.0
Dollar Loan Center,Data Scientist,Bangalore,Data Scientist,1031782.0
Lincode,Data Scientist,Bangalore,Data Scientist,608387.0
Sigmoid Analytics,Data Scientist,Bangalore,Data Scientist,1203913.0
Blah,Data Scientist,Bangalore,Data Scientist,1044003.0
Genpact,Data Scientist,Bangalore,Data Scientist,148572.0
Musubi Management,Data Scientist,Bangalore,Data Scientist,847860.0
Searce,Data Scientist,Bangalore,Data Scientist,601957.0
First Student,Data Scientist,Bangalore,Data Scientist,246600.0
CSIR-NGRI,Data Scientist,Bangalore,Data Scientist,337428.0
Schneider Electric,Data Scientist,Bangalore,Data Scientist,433716.0
Smarter BIZ Technologies,Data Scientist,Bangalore,Data Scientist,518492.0
INSUD PHARMA,Data Scientist,Bangalore,Data Scientist,600000.0
Routematic,Data Scientist,Bangalore,Data Scientist,1216773.0
Multi Recruit,Data Scientist,Bangalore,Data Scientist,1937670.0
kanth,Data Scientist,Bangalore,Data Scientist,180000.0
Simplify360,Data Scientist,Bangalore,Data Scientist,189616.0
ZestMoney,Data Scientist,Bangalore,Data Scientist,1541228.0
Cisco Systems,Data Scientist,Bangalore,Data Scientist,807768.0
Himani,Data Scientist,Bangalore,Data Scientist,500000.0
redBus India,Data Scientist,Bangalore,Data Scientist,2194861.0
Rajat Basak,Data Scientist,Bangalore,Data Scientist,501630.0
Kyndryl,Data Scientist,Bangalore,Data Scientist,900000.0
Analytical Wizards,Data Scientist,Bangalore,Data Scientist,371748.0
YGroup Companies,Data Scientist,Bangalore,Data Scientist,1600600.0
Virtual Employee,Data Scientist,Bangalore,Data Scientist,264000.0
Suhana Shabnam,Data Scientist,Bangalore,Data Scientist,2073969.0
